Date,Actual_Return,Baseline_Forecast,Historical_Mean_Forecast,Baseline_Error,Historical_Mean_Error,Training_Observations
2024-09-05,-0.0343205305322929,0.002597085981420437,0.0007661941424487377,-0.036917616513713336,-0.03508672467474164,916
2024-09-06,-0.0591734310676667,0.007580979714469227,0.0007279316291720293,-0.06675441078213593,-0.059901362696838725,917
2024-09-09,0.0473459611481395,6.583191361698949e-06,0.0006626796000905057,0.0473393779567778,0.046683281548048995,918
2024-09-10,0.009739401691195,-0.004520194714745997,0.0007134775125475775,0.014259596405940997,0.009025924178647423,919
2024-09-11,-0.0014774902739919,0.0011989242278253615,0.0007232882996982812,-0.0026764145018172616,-0.0022007785736901813,920
2024-09-12,0.0122576826059758,0.0008845587366444706,0.0007208987464152297,0.01137312386933133,0.01153678385956057,921
2024-09-13,0.028325274867096,-0.0007218340219928002,0.0007334115271739723,0.0290471088890888,0.02759186333992203,922
2024-09-16,-0.0362490529171659,0.004110003141577942,0.0007633052035985898,-0.04035905605874385,-0.03701235812076449,923
2024-09-17,0.0417406475838187,0.0060681273296005825,0.0007232485389657281,0.03567252025421812,0.04101739904485297,924
2024-09-18,0.0017226985354878,-0.006607511958939335,0.0007675916730682716,0.008330210494427136,0.0009551068624195285,925
2024-09-19,0.0455385523756996,-0.0015109852734729215,0.000768623105965053,0.047049537649172524,0.04476992926973455,926
2024-09-20,-0.0035753766406934,-0.005829478420601611,0.0008169186067954032,0.0022541017799082106,-0.004392295247488803,927
2024-09-23,0.0013595013041054,0.0023821483277309497,0.0008121855300200919,-0.0010226470236255497,0.0005473157740853082,928
2024-09-24,0.014553581163203,0.00025910539847583277,0.0008127746750944573,0.014294475764727166,0.013740806488108543,929
2024-09-25,-0.0115329431133211,-3.067731742561271e-05,0.0008275497358343588,-0.011502265795895486,-0.012360492849155458,930
2024-09-26,0.0184720451655377,0.0016333934906073426,0.0008142731591972424,0.016838651674930358,0.017657772006340458,931
2024-09-27,0.0173852888444075,-0.0017681676812275845,0.0008332192665001829,0.019153456525635087,0.01655206957790732,932
2024-09-30,-0.0314313076235168,0.002058425079653873,0.0008509599627251639,-0.03348973270317067,-0.03228226758624196,933
2024-10-01,-0.0482392632208875,0.0030410999818938126,0.0008163965070653758,-0.051280363202781315,-0.04905565972795287,934
2024-10-02,0.0021200550280177,0.007756603543233745,0.0007639305608322713,-0.005636548515216045,0.001356124467185429,935
2024-10-03,-0.0021940916268101,-0.00201893667292873,0.0007653794117587513,-0.00017515495388137,-0.002959471038568851,936
2024-10-04,0.0264092923570855,-0.001143062399179421,0.0007622209581423491,0.027552354756264923,0.025647071398943153,937
2024-10-07,0.0062361244993415,-0.0026812697072996477,0.0007895632517446339,0.008917394206641147,0.005446561247596866,938
2024-10-08,-0.0104499993718074,-0.0026026810378933,0.0007953636364598596,-0.0078473183339141,-0.01124536300826726,939
2024-10-09,-0.0322120925706001,0.001678686846977085,0.0007834004843234051,-0.033890779417577184,-0.032995493054923504,940
2024-10-10,-0.0108240710723244,0.0046403588554344375,0.000748336198398938,-0.015464429927758837,-0.011572407270723338,941
2024-10-11,0.0532163174599906,0.001861932438669161,0.0007360512649905267,0.05135438502132144,0.052480266195000076,942
2024-10-15,0.0085512573597209,-0.0066224090038394055,0.0007917037211888302,0.015173666363560306,0.00775955363853207,943
2024-10-16,0.0170784969874953,-0.00012528963328538095,0.000799923587331343,0.01720378662078068,0.016278573400163955,944
2024-10-17,-0.0102568813288822,-0.0010696595959014616,0.0008171495909294001,-0.009187221732980737,-0.0110740309198116,945
2024-10-18,0.0220040796507288,0.001010105898674462,0.0008054434271663858,0.020993973752054338,0.021198636223562415,946
2024-10-21,-0.0150648735997794,0.002182508427421497,0.0008278284706970745,-0.017247382027200896,-0.015892702070476473,947
2024-10-22,-0.0036018750920468,-1.8415049866181123e-05,0.0008110640170362343,-0.003583460042180619,-0.0044129391090830345,948
2024-10-23,-0.0133665504110694,0.0016587636663619473,0.00080641392313836,-0.015025314077431347,-0.01417296433420776,949
2024-10-24,0.0231801284450381,0.00019352410294165155,0.0007914950133128778,0.02298660434209645,0.022388633431725223,950
2024-10-25,-0.0202783264680678,-0.00096747521570501,0.0008150372146080674,-0.019310851252362787,-0.021093363682675868,951
2024-10-28,0.0284058281641045,-7.071218854634879e-05,0.000792880319983408,0.028476540352650848,0.02761294784412109,952
2024-10-29,0.0378565535067798,-0.0040320238223392965,0.0008218550816246682,0.041888577329119096,0.03703469842515513,953
2024-10-30,0.0072971464743804,-0.004703991724900868,0.0008606755202254598,0.012001138199281268,0.0064364709541549405,954
2024-10-31,-0.0408543131857316,-0.0005930235550422629,0.0008674152803868785,-0.04026128963068934,-0.04172172846611848,955
2024-11-01,-0.0104798049528661,0.003434228946800357,0.0008237733050039095,-0.013914033899666459,-0.01130357825787001,956
2024-11-04,-0.0299014133940848,-0.00035452081067494003,0.0008119618334700851,-0.02954689258340986,-0.030713375227554886,957
2024-11-05,0.0305288796876364,0.0053037958592925954,0.000779901942835894,0.025225083828343806,0.029748977744800505,958
