Date,Actual_Return,Baseline_Forecast,Historical_Mean_Forecast,Baseline_Error,Historical_Mean_Error,Training_Observations
2025-03-14,0.0442615409526354,0.006035109101834484,-0.0003928349711803945,0.03822643185080092,0.0446543759238158,1044
2025-03-17,0.0209533961081235,0.002414688260087421,-0.00035010351096621665,0.018538707848036077,0.021303499619089717,1045
2025-03-18,-0.0158128081698688,-0.0011325858579807396,-0.00032973687653114055,-0.01468022231188806,-0.01548307129333766,1046
2025-03-19,0.0657874457006492,0.0018239870512502658,-0.0003445249102401545,0.06396345864939894,0.06613197061088937,1047
2025-03-20,-0.0278482926508456,-0.0012014327515104855,-0.00028142188484808436,-0.026646859899335115,-0.027566870765997516,1048
2025-03-21,-0.0025700842340886,0.0034212525073530646,-0.00030770107528278165,-0.005991336741441665,-0.002262383158805818,1049
2025-03-24,0.0456664079270154,-0.0003255856890942235,-0.0003098557259102157,0.045991993616109623,0.04597626365292562,1050
2025-03-25,-0.0098080145742441,-0.0033715883462670524,-0.000266110470293731,-0.006436426227977048,-0.00954190410395037,1051
2025-03-26,-0.0268023647883791,0.0013948667162561636,-0.0002751807213431134,-0.028197231504635264,-0.026527184067035987,1052
2025-03-27,-0.0019212301778938,0.001279028519163026,-0.0003003727290041162,-0.003200258697056826,-0.001620857448889684,1053
2025-03-28,-0.0671192363900083,0.0008614258202527892,-0.00030191054442052013,-0.0679806622102611,-0.06681732584558778,1054
2025-03-31,0.0026630734603006,-0.00018469086027597843,-0.00036524450256799663,0.0028477643205765783,0.0030283179628685965,1055
2025-04-01,0.0499337571080762,0.0007878221715733119,-0.00036237677722437126,0.04914593493650289,0.050296133885300576,1056
2025-04-02,-0.017193035062846,-0.001871088850033723,-0.0003147929230282496,-0.015321946212812278,-0.016878242139817753,1057
2025-04-03,-0.044719627442828,-0.0006142378334840176,-0.00033074589291465575,-0.04410538960934399,-0.04438888154991334,1058
2025-04-04,0.0110993350109979,-0.010893820183693975,-0.0003726617395151406,0.021993155194691874,0.01147199675051304,1059
2025-04-07,-0.0026336898310564,-0.008871695570591667,-0.0003618391010712602,0.006238005739535266,-0.0022718507299851398,1060
2025-04-08,-0.0589372121858952,-0.00720137020423064,-0.0003639803364435365,-0.05173584198166456,-0.05857323184945166,1061
2025-04-09,0.1227062653892785,-0.005269304813885,-0.0004191340387499883,0.1279755702031635,0.12312539942802848,1062
2025-04-10,-0.0898536729347379,0.00901200424409953,-0.0003033058172748909,-0.09886567717883743,-0.089550367117463,1063
2025-04-11,0.0275422763453751,0.003015523247150976,-0.00038746969614468675,0.024526753098224125,0.02792974604151979,1064
2025-04-14,0.0276125493634372,0.0022255046218250035,-0.00036124458249067764,0.025387044741612196,0.027973793945927878,1065
2025-04-15,-0.025207411384393,0.0021373015560837735,-0.00033500274952076413,-0.027344712940476773,-0.024872408634872233,1066
2025-04-16,-0.0135769550600513,0.004090041180494943,-0.0003583133480539152,-0.017666996240546243,-0.013218641711997386,1067
2025-04-17,0.0072597669615426,0.00613016722902781,-0.00037069035340222737,0.0011295997325147895,0.007630457314944827,1068
2025-04-21,-0.0074270429375195,0.001332183920434093,-0.0003635524139121012,-0.008759226857953594,-0.007063490523607399,1069
2025-04-22,0.0725713901271952,0.0020664744901291027,-0.0003701538069248183,0.0705049156370661,0.07294154393412002,1070
2025-04-23,0.0573251055871773,-0.005506356714131442,-0.0003020477901796082,0.06283146230130875,0.05762715337735691,1071
2025-04-24,-0.0186378314999995,-0.009476121146411732,-0.00024829111725296915,-0.009161710353587768,-0.018389540382746532,1072
2025-04-25,0.0208843112005317,0.002238005879307961,-0.00026542955190604134,0.01864630532122374,0.021149740752437744,1073
2025-04-28,-0.0091811229873261,-0.0024141959141941827,-0.00024573705586094103,-0.006766927073131916,-0.008935385931465159,1074
2025-04-29,0.0126355873273952,0.0025254647797341577,-0.00025404904277393197,0.010110122547661042,0.012889636370169131,1075
2025-04-30,-0.0081013438457324,-0.0011592377208595685,-0.00024206982681652557,-0.006942106124872831,-0.007859274018915874,1076
2025-05-01,0.0250936731781764,-0.0006096560019187328,-0.00024936720287865735,0.025703329180095134,0.02534304038105506,1077
2025-05-02,0.0037798822102576,-0.0073609357681478065,-0.0002258578889815748,0.011140817978405406,0.004005740099239175,1078
2025-05-05,-0.0152501350967097,-0.0006219078340339973,-0.00022214543291184424,-0.014628227262675703,-0.015027989663797857,1079
2025-05-06,-0.0186238212914564,0.004764940165095569,-0.00023606023815610187,-0.023388761456551967,-0.018387761053300297,1080
2025-05-07,0.0127138614151127,0.005970883562954394,-0.00025307019287700873,0.0067429778521583056,0.012966931607989708,1081
2025-05-08,0.1945206491913532,-0.0014889527763127105,-0.00024108596773099233,0.19600960196766593,0.19476173515908418,1082
2025-05-09,0.0691503264295309,-0.013736929496130675,-6.125057053885554e-05,0.08288725592566157,0.06921157700006975,1083
2025-05-12,-0.0100090279769422,0.0015178598680819235,2.597747726891464e-06,-0.011526887845024123,-0.01001162572466909,1084
2025-05-13,0.0790552574959027,-0.0038028396918088165,-6.6295570884717e-06,0.08285809718771152,0.07906188705299116,1085
2025-05-14,-0.0341426328741112,-0.00583130324032585,6.617144388113343e-05,-0.02831132963378535,-0.03420880431799233,1086
2025-05-15,-0.0244537420001408,-0.0010589901327560578,3.4700602742226006e-05,-0.023394751867384742,-0.024488442602883027,1087
2025-05-16,0.0134531264736302,0.0038608615935534297,1.2192842996928976e-05,0.009592264880076772,0.013440933630633272,1088
2025-05-19,0.0511480199396512,0.0012307480538546335,2.453529812147746e-05,0.04991727188579657,0.05112348464152972,1089
2025-05-20,-0.0028557092843251,-0.0034858334733261984,7.143757760911939e-05,0.0006301241890010983,-0.0029271468619342196,1090
2025-05-21,-0.0025528047906137,0.0016754137552498166,6.875458323521085e-05,-0.0042282185458635164,-0.002621559373848911,1091
2025-05-22,0.0518055726316128,-0.0016873777113249333,6.63538878379133e-05,0.05349295034293773,0.051739218743774885,1092
2025-05-23,-0.0376465486130164,-0.0005513531363215626,0.00011369077598409342,-0.03709519547669484,-0.0377602393890005,1093
2025-05-27,0.0389273393388503,0.004218943392301805,7.917501785886448e-05,0.034708395946548495,0.03884816432099143,1094
2025-05-28,-0.0129295812173302,-0.00316112903337615,0.00011465279349447309,-0.00976845218395405,-0.013044234010824673,1095
2025-05-29,0.0034362797761278,0.0016544015616325454,0.0001027511201269323,0.0017818782144952547,0.003333528656000868,1096
