Asset,Date,Comparison,Forecast_Role,Model,Sample,Target_Return,Forecast,Forecast_Error,Squared_Error,Absolute_Error,Estimation_N,Estimation_Start,Estimation_End,No_Lookahead,Days_Of_Lead,Weekend,Year
ETH,2025-09-23,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0018675570686672,0.007414121470393692,-0.009281678539060891,8.614955650246351e-05,0.009281678539060891,1721,2021-01-06,2025-09-22,True,1,False,2025
ETH,2025-09-23,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0018675570686672,0.008346444124783359,-0.010214001193450558,0.00010432582037980943,0.010214001193450558,1721,2021-01-06,2025-09-22,True,1,False,2025
ETH,2025-09-24,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0023099734464758,0.0019632756458426307,-0.0042732490923184305,1.826065780500029e-05,0.0042732490923184305,1722,2021-01-06,2025-09-23,True,1,False,2025
ETH,2025-09-24,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0023099734464758,0.002797612103858086,-0.005107585550333886,2.6087430153979503e-05,0.005107585550333886,1722,2021-01-06,2025-09-23,True,1,False,2025
ETH,2025-09-25,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0691309953301054,0.0019462784495943336,-0.07107727377969973,0.005051978847954391,0.07107727377969973,1723,2021-01-06,2025-09-24,True,1,False,2025
ETH,2025-09-25,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0691309953301054,0.0024923834887145826,-0.07162337881881999,0.0051299083934241915,0.07162337881881999,1723,2021-01-06,2025-09-24,True,1,False,2025
ETH,2025-09-26,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0316210378254285,0.00831420319282823,0.02330683463260027,0.0005432085405913754,0.02330683463260027,1724,2021-01-06,2025-09-25,True,1,False,2025
ETH,2025-09-26,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0316210378254285,0.009088899760723773,0.022532138064704728,0.0005076972457669157,0.022532138064704728,1724,2021-01-06,2025-09-25,True,1,False,2025
ETH,2025-09-27,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0013359089780409,5.828656906224335e-05,-0.0013941955471031434,1.9437812235622335e-06,0.0013941955471031434,1725,2021-01-06,2025-09-26,True,1,True,2025
ETH,2025-09-27,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0013359089780409,0.00034620184517647934,-0.0016821108232173794,2.82949682158505e-06,0.0016821108232173794,1725,2021-01-06,2025-09-26,True,1,True,2025
ETH,2025-09-28,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0111285732722738,0.0015556627969387905,0.00957291047533501,9.164061496877876e-05,0.00957291047533501,1726,2021-01-06,2025-09-27,True,1,True,2025
ETH,2025-09-28,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0111285732722738,0.0020400730505034507,0.00908850022177035,8.26008362811197e-05,0.00908850022177035,1726,2021-01-06,2025-09-27,True,1,True,2025
ETH,2025-09-29,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0421435230239931,0.0008955163162899226,0.04124800670770318,0.0017013980573587263,0.04124800670770318,1727,2021-01-06,2025-09-28,True,1,False,2025
ETH,2025-09-29,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0421435230239931,0.0012090392966228383,0.04093448372737026,0.0016756319580263407,0.04093448372737026,1727,2021-01-06,2025-09-28,True,1,False,2025
ETH,2025-09-30,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0081748044430075,-0.00038449899163727017,-0.007790305451370229,6.0688859025648715e-05,0.007790305451370229,1728,2021-01-06,2025-09-29,True,1,False,2025
ETH,2025-09-30,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0081748044430075,2.14593556266845e-05,-0.008196263798634184,6.717874025680125e-05,0.008196263798634184,1728,2021-01-06,2025-09-29,True,1,False,2025
ETH,2025-10-01,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0330441155716006,0.00233656306229284,0.030707552509307758,0.0009429537811118932,0.030707552509307758,1729,2021-01-06,2025-09-30,True,1,False,2025
ETH,2025-10-01,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0330441155716006,0.002729899291652026,0.030314216279948573,0.0009189517086674991,0.030314216279948573,1729,2021-01-06,2025-09-30,True,1,False,2025
ETH,2025-10-02,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0355238266291595,0.0007979144905978011,0.034725912138561695,0.0012058889738551064,0.034725912138561695,1730,2021-01-06,2025-10-01,True,1,False,2025
ETH,2025-10-02,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0355238266291595,0.0013767333227890893,0.034147093306370405,0.0011660239812739666,0.034147093306370405,1730,2021-01-06,2025-10-01,True,1,False,2025
ETH,2025-10-03,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0098682716118382,-0.0008002855125728695,0.010668557124411069,0.00011381811111682216,0.010668557124411069,1731,2021-01-06,2025-10-02,True,1,False,2025
ETH,2025-10-03,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0098682716118382,-0.00013658104322705625,0.010004852655065255,0.00010009707664956629,0.010004852655065255,1731,2021-01-06,2025-10-02,True,1,False,2025
ETH,2025-10-04,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0127775153548552,0.0016886887754210978,-0.014466204130276298,0.00020927106193882304,0.014466204130276298,1732,2021-01-06,2025-10-03,True,1,True,2025
ETH,2025-10-04,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0127775153548552,0.0023438486603091714,-0.015121364015164371,0.00022865564967910795,0.015121364015164371,1732,2021-01-06,2025-10-03,True,1,True,2025
ETH,2025-10-05,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0045662891771205,0.0023855700126360142,0.0021807191644844857,4.755536074349913e-06,0.0021807191644844857,1733,2021-01-06,2025-10-04,True,1,True,2025
ETH,2025-10-05,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0045662891771205,0.0029859602096497613,0.0015803289674707387,2.497439645427131e-06,0.0015803289674707387,1733,2021-01-06,2025-10-04,True,1,True,2025
ETH,2025-10-06,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.041848385070901,0.0019038799855889735,0.039944505085312026,0.0015955634865105184,0.039944505085312026,1734,2021-01-06,2025-10-05,True,1,False,2025
ETH,2025-10-06,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.041848385070901,0.0026611782083254556,0.03918720686257555,0.001535637181690288,0.03918720686257555,1734,2021-01-06,2025-10-05,True,1,False,2025
ETH,2025-10-07,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0392094599716998,0.0026555763764530512,-0.04186503634815285,0.0017526812684321592,0.04186503634815285,1735,2021-01-06,2025-10-06,True,1,False,2025
ETH,2025-10-07,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0392094599716998,0.003498513190361395,-0.042707973162061194,0.0018239709716113392,0.042707973162061194,1735,2021-01-06,2025-10-06,True,1,False,2025
ETH,2025-10-08,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0018480705352263,0.006918549899680245,-0.008766620434906544,7.6853633849721e-05,0.008766620434906544,1736,2021-01-06,2025-10-07,True,1,False,2025
ETH,2025-10-08,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0018480705352263,0.007701446631890024,-0.009549517167116323,9.119327812504936e-05,0.009549517167116323,1736,2021-01-06,2025-10-07,True,1,False,2025
ETH,2025-10-09,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.037008046678813,0.006056542551834814,-0.043064589230647814,0.0018545588456044277,0.043064589230647814,1737,2021-01-06,2025-10-08,True,1,False,2025
ETH,2025-10-09,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.037008046678813,0.00649223562164826,-0.04350028230046126,0.0018922745602198232,0.04350028230046126,1737,2021-01-06,2025-10-08,True,1,False,2025
ETH,2025-10-10,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.1165702462666358,0.0032745570327578767,-0.11984480329939368,0.014362776877870362,0.11984480329939368,1738,2021-01-06,2025-10-09,True,1,False,2025
ETH,2025-10-10,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.1165702462666358,0.003872689662682455,-0.12044293592931825,0.014506500815273861,0.12044293592931825,1738,2021-01-06,2025-10-09,True,1,False,2025
ETH,2025-10-11,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0425725607265739,0.004750285359566335,-0.047322846086140236,0.002239451761692518,0.047322846086140236,1739,2021-01-06,2025-10-10,True,1,True,2025
ETH,2025-10-11,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0425725607265739,0.005172051077138174,-0.047744611803712075,0.0022795479562871626,0.047744611803712075,1739,2021-01-06,2025-10-10,True,1,True,2025
ETH,2025-10-12,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.1127425003460207,-0.0009630609928711251,0.11370556133889181,0.01292895467939249,0.11370556133889181,1740,2021-01-06,2025-10-11,True,1,True,2025
ETH,2025-10-12,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.1127425003460207,-0.0005992266760994655,0.11334172702212016,0.012846347084356802,0.11334172702212016,1740,2021-01-06,2025-10-11,True,1,True,2025
ETH,2025-10-13,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0348000416746793,-0.009904477500311069,0.04470451917499037,0.0019984940346670812,0.04470451917499037,1741,2021-01-06,2025-10-12,True,1,False,2025
ETH,2025-10-13,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0348000416746793,-0.009069503671385815,0.04386954534606512,0.0019245370088704636,0.04386954534606512,1741,2021-01-06,2025-10-12,True,1,False,2025
ETH,2025-10-14,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0401633474379033,0.007897956668685579,-0.048061304106588876,0.002309888952426017,0.048061304106588876,1742,2021-01-06,2025-10-13,True,1,False,2025
ETH,2025-10-14,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0401633474379033,0.008610061347555825,-0.048773408785459126,0.0023788454045535015,0.048773408785459126,1742,2021-01-06,2025-10-13,True,1,False,2025
ETH,2025-10-15,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0387037514460872,0.004012554250916381,-0.04271630569700358,0.0018246827723998606,0.04271630569700358,1743,2021-01-06,2025-10-14,True,1,False,2025
ETH,2025-10-15,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0387037514460872,0.004537325023060381,-0.043241076469147585,0.001869790694210669,0.043241076469147585,1743,2021-01-06,2025-10-14,True,1,False,2025
ETH,2025-10-16,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0289577120805528,0.004305001575285907,-0.03326271365583871,0.001106408119750319,0.03326271365583871,1744,2021-01-06,2025-10-15,True,1,False,2025
ETH,2025-10-16,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0289577120805528,0.004472372700475524,-0.033430084781028324,0.0011175705684667416,0.033430084781028324,1744,2021-01-06,2025-10-15,True,1,False,2025
ETH,2025-10-17,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0019248584998494,0.003042742786394426,-0.001117884286545026,1.2496652781042817e-06,0.001117884286545026,1745,2021-01-06,2025-10-16,True,1,False,2025
ETH,2025-10-17,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0019248584998494,0.0033104297411682914,-0.0013855712413188915,1.9198076647699738e-06,0.0013855712413188915,1745,2021-01-06,2025-10-16,True,1,False,2025
ETH,2025-10-18,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0080971475313147,0.0009012701843156552,0.007195877346999044,5.1780650793054e-05,0.007195877346999044,1746,2021-01-06,2025-10-17,True,1,True,2025
ETH,2025-10-18,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0080971475313147,0.00143494778927606,0.0066621997420386395,4.4384905402819714e-05,0.0066621997420386395,1746,2021-01-06,2025-10-17,True,1,True,2025
ETH,2025-10-19,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0280833246932555,2.84126152801799e-05,0.028054912077975322,0.0007870780917029256,0.028054912077975322,1747,2021-01-06,2025-10-18,True,1,True,2025
ETH,2025-10-19,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0280833246932555,0.0004491012841786081,0.027634223409076893,0.0007636503034227734,0.027634223409076893,1747,2021-01-06,2025-10-18,True,1,True,2025
ETH,2025-10-20,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0005000375132316,-0.0006951503160684503,0.00019511280283685038,3.806900583085165e-08,0.00019511280283685038,1748,2021-01-06,2025-10-19,True,1,False,2025
ETH,2025-10-20,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0005000375132316,-7.509332553683103e-05,-0.0004249441876947689,1.80577562655567e-07,0.0004249441876947689,1748,2021-01-06,2025-10-19,True,1,False,2025
ETH,2025-10-21,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0097909417506991,0.007511733826604389,-0.017302675577303486,0.00029938258213341455,0.017302675577303486,1749,2021-01-06,2025-10-20,True,1,False,2025
ETH,2025-10-21,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0097909417506991,0.008042122650316555,-0.017833064401015654,0.0003180181859307718,0.017833064401015654,1749,2021-01-06,2025-10-20,True,1,False,2025
ETH,2025-10-22,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0462956393513182,-0.0026814870620830936,-0.04361415228923511,0.0019021942799085922,0.04361415228923511,1750,2021-01-06,2025-10-21,True,1,False,2025
ETH,2025-10-22,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0462956393513182,-0.0023592395964223997,-0.04393639975489581,0.0019304072234220082,0.04393639975489581,1750,2021-01-06,2025-10-21,True,1,False,2025
ETH,2025-10-23,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.013311003619243,0.00214064081840897,0.01117036280083403,0.00012477700510225669,0.01117036280083403,1751,2021-01-06,2025-10-22,True,1,False,2025
ETH,2025-10-23,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.013311003619243,0.002404755894408244,0.010906247724834757,0.00011894623943546331,0.010906247724834757,1751,2021-01-06,2025-10-22,True,1,False,2025
ETH,2025-10-24,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0277585400074498,0.003346898374357002,0.024411641633092798,0.0005959282472225496,0.024411641633092798,1752,2021-01-06,2025-10-23,True,1,False,2025
ETH,2025-10-24,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0277585400074498,0.0038106188445014523,0.023947921162948346,0.0005735029280267892,0.023947921162948346,1752,2021-01-06,2025-10-23,True,1,False,2025
ETH,2025-10-25,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.002140329271268,8.27424772836898e-05,0.0020575867939843103,4.233663414778633e-06,0.0020575867939843103,1753,2021-01-06,2025-10-24,True,1,True,2025
ETH,2025-10-25,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.002140329271268,0.0001779113840627935,0.0019624178872052066,3.851083964022947e-06,0.0019624178872052066,1753,2021-01-06,2025-10-24,True,1,True,2025
ETH,2025-10-26,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0290357393305303,0.0011398640253833356,0.027895875305146964,0.0007781798590403082,0.027895875305146964,1754,2021-01-06,2025-10-25,True,1,True,2025
ETH,2025-10-26,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0290357393305303,0.001426233945827579,0.02760950538470272,0.0007622847875879285,0.02760950538470272,1754,2021-01-06,2025-10-25,True,1,True,2025
ETH,2025-10-27,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0164758906513517,-7.10904936076914e-05,0.016546981144959394,0.0002738025850116417,0.016546981144959394,1755,2021-01-06,2025-10-26,True,1,False,2025
ETH,2025-10-27,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0164758906513517,0.0006115719047787129,0.01586431874657299,0.0002516766092928672,0.01586431874657299,1755,2021-01-06,2025-10-26,True,1,False,2025
ETH,2025-10-28,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0369958309445941,-0.0026169379212027115,-0.03437889302339139,0.001181908285513789,0.03437889302339139,1756,2021-01-06,2025-10-27,True,1,False,2025
ETH,2025-10-28,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0369958309445941,-0.002360310335013393,-0.03463552060958071,0.00119961928789669,0.03463552060958071,1756,2021-01-06,2025-10-27,True,1,False,2025
ETH,2025-10-29,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0073208319339031,0.002030750409731939,-0.009351582343635038,8.745209232978659e-05,0.009351582343635038,1757,2021-01-06,2025-10-28,True,1,False,2025
ETH,2025-10-29,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0073208319339031,0.002378509050773657,-0.009699340984676758,9.40772155370303e-05,0.009699340984676758,1757,2021-01-06,2025-10-28,True,1,False,2025
ETH,2025-10-30,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0504113102201998,0.002885124259491651,-0.05329643447969145,0.0028405099282480437,0.05329643447969145,1758,2021-01-06,2025-10-29,True,1,False,2025
ETH,2025-10-30,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0504113102201998,0.0033039146060369205,-0.05371522482623672,0.0028853253781331574,0.05371522482623672,1758,2021-01-06,2025-10-29,True,1,False,2025
ETH,2025-10-31,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0269049096426468,0.00478691069525169,0.022117998947395114,0.0004892058774369713,0.022117998947395114,1759,2021-01-06,2025-10-30,True,1,False,2025
ETH,2025-10-31,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0269049096426468,0.004981304417761009,0.021923605224885793,0.00048064446605663964,0.021923605224885793,1759,2021-01-06,2025-10-30,True,1,False,2025
ETH,2025-11-01,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0055409818183038,-0.0003303761600118749,0.005871357978315675,3.447284450953113e-05,0.005871357978315675,1760,2021-01-06,2025-10-31,True,1,True,2025
ETH,2025-11-01,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0055409818183038,-0.00014068052505776356,0.005681662343361564,3.228128698397281e-05,0.005681662343361564,1760,2021-01-06,2025-10-31,True,1,True,2025
ETH,2025-11-02,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0051525005421001,0.0005477160084083513,-0.0057002165505084515,3.249246872269047e-05,0.0057002165505084515,1761,2021-01-06,2025-11-01,True,1,True,2025
ETH,2025-11-02,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0051525005421001,0.0007548221414713837,-0.005907322683571484,3.4896461287838194e-05,0.005907322683571484,1761,2021-01-06,2025-11-01,True,1,True,2025
