Asset,Window_Start,Window_End,N,Variable,Coefficient,HAC_SE,T_Statistic,P_Value,CI_95_Lower,CI_95_Upper,Sign,Significance,Significant_5pct,R_Squared,Adjusted_R_Squared,HAC_Maxlags
BTC,2023-08-16,2024-08-14,365,const,0.013741033192116968,0.051310909953422704,0.267799444691009,0.7890083544068281,-0.08716860344668448,0.11465066983091843,Positive,,False,0.0031140875262888335,-0.016432695071234793,7
BTC,2023-08-16,2024-08-14,365,BTC_Lagged_Return,-0.03786828077523123,0.06415742655807577,-0.5902400206303877,0.555403164698224,-0.16404227783614594,0.0883057162856835,Negative,,False,0.0031140875262888335,-0.016432695071234793,7
BTC,2023-08-16,2024-08-14,365,Lagged_Log_BTC_Volume,-0.0004947766594508526,0.0021591856847769744,-0.22914965717826108,0.8188838180976218,-0.0047410986031530475,0.003751545284251342,Negative,,False,0.0031140875262888335,-0.016432695071234793,7
BTC,2023-08-16,2024-08-14,365,Lagged_SP500_Return_Aligned,-0.032685195432549996,0.28402650943580743,-0.11507797457876778,0.9084480152180014,-0.5912605917560876,0.5258902008909876,Negative,,False,0.0031140875262888335,-0.016432695071234793,7
BTC,2023-08-16,2024-08-14,365,Lagged_VIX_Change_Aligned,-6.980943932925667e-05,0.0013266227126172724,-0.05262192382605207,0.9580625808570914,-0.0026787870623827007,0.0025391681837241874,Negative,,False,0.0031140875262888335,-0.016432695071234793,7
BTC,2023-08-16,2024-08-14,365,Lagged_Gold_Return_Aligned,0.05675907105862178,0.16361329265499902,0.34690990039731084,0.7288634082370281,-0.26500793572572234,0.3785260778429659,Positive,,False,0.0031140875262888335,-0.016432695071234793,7
BTC,2023-08-16,2024-08-14,365,Lagged_DXY_Return_Aligned,-0.07026348508581162,0.5135296246607928,-0.1368245992277924,0.8912465670262916,-1.0801868693099501,0.9396598991383268,Negative,,False,0.0031140875262888335,-0.016432695071234793,7
BTC,2023-08-16,2024-08-14,365,Lagged_US10Y_Change_Aligned,-0.008419171981969939,0.0299725941946547,-0.2808956718024565,0.7789531414724481,-0.06736421100096913,0.05052586703702926,Negative,,False,0.0031140875262888335,-0.016432695071234793,7
BTC,2023-08-23,2024-08-21,365,const,0.013032095040653245,0.05272836922805529,0.24715528341656418,0.8049301223600789,-0.09066516123855825,0.11672935131986475,Positive,,False,0.004601314337396301,-0.014916306950105707,7
BTC,2023-08-23,2024-08-21,365,BTC_Lagged_Return,-0.056606693708519035,0.06266642901845522,-0.9033017294131823,0.36697487371513027,-0.17984844848238346,0.06663506106534538,Negative,,False,0.004601314337396301,-0.014916306950105707,7
BTC,2023-08-23,2024-08-21,365,Lagged_Log_BTC_Volume,-0.0004458159868512756,0.0022175812282394756,-0.20103704936445835,0.8407840926587287,-0.0048069804285227205,0.003915348454820169,Negative,,False,0.004601314337396301,-0.014916306950105707,7
BTC,2023-08-23,2024-08-21,365,Lagged_SP500_Return_Aligned,-0.009358589055833394,0.27687719256637566,-0.033800505448240786,0.973055122807536,-0.5538739157340482,0.5351567376223814,Negative,,False,0.004601314337396301,-0.014916306950105707,7
BTC,2023-08-23,2024-08-21,365,Lagged_VIX_Change_Aligned,0.00019749755472289114,0.001259435459355197,0.15681435142695244,0.8754798067368816,-0.002279347519529732,0.0026743426289755146,Positive,,False,0.004601314337396301,-0.014916306950105707,7
BTC,2023-08-23,2024-08-21,365,Lagged_Gold_Return_Aligned,0.06717995535066312,0.16499669574409423,0.4071593982394506,0.6841349364704139,-0.2573076951169116,0.39166760581823784,Positive,,False,0.004601314337396301,-0.014916306950105707,7
BTC,2023-08-23,2024-08-21,365,Lagged_DXY_Return_Aligned,-0.0797520714332293,0.5122521463410772,-0.1556890917937263,0.8763660897379102,-1.0871631269309145,0.9276589840644559,Negative,,False,0.004601314337396301,-0.014916306950105707,7
BTC,2023-08-23,2024-08-21,365,Lagged_US10Y_Change_Aligned,-0.000718560108185419,0.030260385340700174,-0.023745900790594254,0.9810685597012703,-0.06022957817533782,0.05879245795896698,Negative,,False,0.004601314337396301,-0.014916306950105707,7
BTC,2023-08-30,2024-08-28,365,const,0.009095102000958047,0.05464105585614789,0.16645179816624497,0.8678956451869212,-0.09836370348523345,0.11655390748714954,Positive,,False,0.003358343438070621,-0.01618364982784959,7
BTC,2023-08-30,2024-08-28,365,BTC_Lagged_Return,-0.04226919955091131,0.06286112435095728,-0.6724219457946684,0.5017500841219661,-0.16589384824101863,0.08135544913919601,Negative,,False,0.003358343438070621,-0.01618364982784959,7
BTC,2023-08-30,2024-08-28,365,Lagged_Log_BTC_Volume,-0.0002918176674250772,0.00229397808128296,-0.1272103119929862,0.8988455644369593,-0.004803226544207182,0.0042195912093570265,Negative,,False,0.003358343438070621,-0.01618364982784959,7
BTC,2023-08-30,2024-08-28,365,Lagged_SP500_Return_Aligned,-0.0082005645690022,0.27254540911759184,-0.03008880096550811,0.9760130458127668,-0.5441968707462836,0.5277957416082792,Negative,,False,0.003358343438070621,-0.01618364982784959,7
BTC,2023-08-30,2024-08-28,365,Lagged_VIX_Change_Aligned,0.0003977625577034964,0.0012046523643809027,0.33018866642736,0.7414510854213702,-0.001971344372500948,0.002766869487907941,Positive,,False,0.003358343438070621,-0.01618364982784959,7
BTC,2023-08-30,2024-08-28,365,Lagged_Gold_Return_Aligned,0.05651576296470177,0.1658510620499241,0.3407621408398912,0.7334830969425917,-0.2696521109398766,0.3826836368692802,Positive,,False,0.003358343438070621,-0.01618364982784959,7
BTC,2023-08-30,2024-08-28,365,Lagged_DXY_Return_Aligned,0.002090570528249236,0.5008792519788189,0.0041738014102002405,0.9966721292458868,-0.9829541960326635,0.987135337089162,Positive,,False,0.003358343438070621,-0.01618364982784959,7
BTC,2023-08-30,2024-08-28,365,Lagged_US10Y_Change_Aligned,-0.0017815806118346225,0.03076103888702473,-0.05791678942891973,0.9538473128457777,-0.06227719956576526,0.058714038342096014,Negative,,False,0.003358343438070621,-0.01618364982784959,7
BTC,2023-09-06,2024-09-04,365,const,0.015281729103708085,0.054526052416017975,0.28026472533006647,0.7794367427934011,-0.09195090702851452,0.12251436523593068,Positive,,False,0.0038248717300460866,-0.01570797392230583,7
BTC,2023-09-06,2024-09-04,365,BTC_Lagged_Return,-0.047769889372402466,0.06364236085608928,-0.7505989521730927,0.4533884826998675,-0.17293094215149202,0.07739116340668707,Negative,,False,0.0038248717300460866,-0.01570797392230583,7
BTC,2023-09-06,2024-09-04,365,Lagged_Log_BTC_Volume,-0.0005453752549868377,0.002289465880911604,-0.23821069339093354,0.8118543501852348,-0.005047910297718283,0.003957159787744607,Negative,,False,0.0038248717300460866,-0.01570797392230583,7
BTC,2023-09-06,2024-09-04,365,Lagged_SP500_Return_Aligned,-0.010402561239728575,0.26880626996275997,-0.03869910192634171,0.9691519208362278,-0.539045359677652,0.5182402371981948,Negative,,False,0.0038248717300460866,-0.01570797392230583,7
BTC,2023-09-06,2024-09-04,365,Lagged_VIX_Change_Aligned,0.0002907672936085701,0.0012231795954038122,0.23771431006628113,0.8122390512916193,-0.002114775867256021,0.0026963104544731613,Positive,,False,0.0038248717300460866,-0.01570797392230583,7
BTC,2023-09-06,2024-09-04,365,Lagged_Gold_Return_Aligned,0.06327600528319784,0.16483242650966157,0.38388080927443574,0.7012953178766554,-0.2608885881820243,0.38744059874841996,Positive,,False,0.0038248717300460866,-0.01570797392230583,7
BTC,2023-09-06,2024-09-04,365,Lagged_DXY_Return_Aligned,-0.04738246096681312,0.5031529930045932,-0.09417108041804012,0.9250260876288098,-1.0368988375796602,0.942133915646034,Negative,,False,0.0038248717300460866,-0.01570797392230583,7
BTC,2023-09-06,2024-09-04,365,Lagged_US10Y_Change_Aligned,-0.0006839652833001142,0.03100018239803242,-0.02206326641947518,0.982409814843267,-0.06164989132830006,0.06028196076169983,Negative,,False,0.0038248717300460866,-0.01570797392230583,7
BTC,2023-09-13,2024-09-11,365,const,0.032034872317858676,0.0570557325603771,0.5614663221431601,0.5748319622665692,-0.08017271172332499,0.14424245635904234,Positive,,False,0.0037210405201216767,-0.015813841038307297,7
BTC,2023-09-13,2024-09-11,365,BTC_Lagged_Return,-0.02851218445506915,0.06313904017997084,-0.45157773025687953,0.6518474246188996,-0.1526833910867017,0.09565902217656341,Negative,,False,0.0037210405201216767,-0.015813841038307297,7
BTC,2023-09-13,2024-09-11,365,Lagged_Log_BTC_Volume,-0.0012483918524651746,0.0023911688379792133,-0.5220843600154123,0.6019353784998995,-0.005950939104142049,0.0034541553992116997,Negative,,False,0.0037210405201216767,-0.015813841038307297,7
BTC,2023-09-13,2024-09-11,365,Lagged_SP500_Return_Aligned,-0.01696306705484879,0.2544629413281668,-0.0666622297388776,0.9468879200606353,-0.5173978278255087,0.48347169371581117,Negative,,False,0.0037210405201216767,-0.015813841038307297,7
BTC,2023-09-13,2024-09-11,365,Lagged_VIX_Change_Aligned,0.0005858726644520662,0.0011589126514231817,0.5055365162616836,0.613494031917861,-0.0016932811189709924,0.0028650264478751247,Positive,,False,0.0037210405201216767,-0.015813841038307297,7
BTC,2023-09-13,2024-09-11,365,Lagged_Gold_Return_Aligned,0.04447566700119566,0.1632723814433386,0.2724016554914422,0.7854706828733049,-0.276620893156379,0.3655722271587703,Positive,,False,0.0037210405201216767,-0.015813841038307297,7
BTC,2023-09-13,2024-09-11,365,Lagged_DXY_Return_Aligned,0.10903207473742779,0.49945784450359193,0.21830085549220696,0.8273194404146342,-0.873217307528585,1.0912814570034406,Positive,,False,0.0037210405201216767,-0.015813841038307297,7
BTC,2023-09-13,2024-09-11,365,Lagged_US10Y_Change_Aligned,-0.005003773187532735,0.0307469557695202,-0.16274044250237715,0.8708148803645077,-0.06547169584312422,0.05546414946805875,Negative,,False,0.0037210405201216767,-0.015813841038307297,7
BTC,2023-09-20,2024-09-18,365,const,0.01833663259347404,0.05996592613614726,0.305784197376396,0.7599471905154946,-0.09959422894456393,0.136267494131512,Positive,,False,0.003441206784459361,-0.01609916170996284,7
BTC,2023-09-20,2024-09-18,365,BTC_Lagged_Return,-0.03406879878630816,0.06283655457721063,-0.5421812035293248,0.5880319408885145,-0.1576451277926811,0.0895075302200648,Negative,,False,0.003441206784459361,-0.01609916170996284,7
BTC,2023-09-20,2024-09-18,365,Lagged_Log_BTC_Volume,-0.0006741787176872687,0.0025088170932709548,-0.2687237421554257,0.7882975033023414,-0.005608096699360068,0.00425973926398553,Negative,,False,0.003441206784459361,-0.01609916170996284,7
BTC,2023-09-20,2024-09-18,365,Lagged_SP500_Return_Aligned,0.0064846851206026845,0.2622176918686902,0.02473015864944001,0.9802840164691689,-0.5092008100451226,0.5221701802863279,Positive,,False,0.003441206784459361,-0.01609916170996284,7
BTC,2023-09-20,2024-09-18,365,Lagged_VIX_Change_Aligned,0.0006444934139250222,0.0011513397466739927,0.559776917097533,0.5759826566209341,-0.0016197672587105918,0.002908754086560636,Positive,,False,0.003441206784459361,-0.01609916170996284,7
BTC,2023-09-20,2024-09-18,365,Lagged_Gold_Return_Aligned,0.04074092472408617,0.1627898145255657,0.250267038160965,0.8025248041334082,-0.27940660427480163,0.360888453722974,Positive,,False,0.003441206784459361,-0.01609916170996284,7
BTC,2023-09-20,2024-09-18,365,Lagged_DXY_Return_Aligned,0.08055612433507639,0.5092369555532944,0.15818986319944284,0.8743966319105883,-0.9209251628722389,1.0820374115423916,Positive,,False,0.003441206784459361,-0.01609916170996284,7
BTC,2023-09-20,2024-09-18,365,Lagged_US10Y_Change_Aligned,-0.0027182524665288234,0.03069735614630159,-0.08855005146286248,0.9294891572120472,-0.0630886309553738,0.05765212602231616,Negative,,False,0.003441206784459361,-0.01609916170996284,7
BTC,2023-09-27,2024-09-25,365,const,0.026499682983188257,0.0628874929264148,0.42138240451397496,0.6737294593135651,-0.09717682297022848,0.150176188936605,Positive,,False,0.004181789561186422,-0.015344057702319613,7
BTC,2023-09-27,2024-09-25,365,BTC_Lagged_Return,-0.03575985115563784,0.06261976646973558,-0.5710633107027114,0.5683160301978815,-0.15890983790511495,0.08739013559383929,Negative,,False,0.004181789561186422,-0.015344057702319613,7
BTC,2023-09-27,2024-09-25,365,Lagged_Log_BTC_Volume,-0.001001725122758665,0.0026280091469160975,-0.38117261651625683,0.7033019071265203,-0.006170049916442436,0.004166599670925107,Negative,,False,0.004181789561186422,-0.015344057702319613,7
BTC,2023-09-27,2024-09-25,365,Lagged_SP500_Return_Aligned,-0.026640875937434277,0.2625035613680531,-0.10148767429513623,0.9192203166339653,-0.542888570980983,0.4896068191061145,Negative,,False,0.004181789561186422,-0.015344057702319613,7
BTC,2023-09-27,2024-09-25,365,Lagged_VIX_Change_Aligned,0.000626083604845727,0.0011467393717344643,0.5459685263084358,0.5854285741469943,-0.0016291298268820283,0.0028812970365734826,Positive,,False,0.004181789561186422,-0.015344057702319613,7
BTC,2023-09-27,2024-09-25,365,Lagged_Gold_Return_Aligned,0.04284850738316586,0.16022171597140064,0.2674325831762672,0.7892905461911299,-0.27224851886321444,0.3579455336295462,Positive,,False,0.004181789561186422,-0.015344057702319613,7
BTC,2023-09-27,2024-09-25,365,Lagged_DXY_Return_Aligned,0.04565912572855821,0.5165920443664257,0.08838526691706382,0.9296200296408442,-0.9702869086495426,1.061605160106659,Positive,,False,0.004181789561186422,-0.015344057702319613,7
BTC,2023-09-27,2024-09-25,365,Lagged_US10Y_Change_Aligned,0.00045357101534217875,0.03180141588947493,0.014262604436184668,0.9886284410679317,-0.06208808581591151,0.06299522784659586,Positive,,False,0.004181789561186422,-0.015344057702319613,7
BTC,2023-10-04,2024-10-02,365,const,0.013716650965793373,0.06622944833369297,0.20710803594018898,0.8360435666243704,-0.11653224877517544,0.1439655507067622,Positive,,False,0.003515588140040271,-0.01602332189642941,7
BTC,2023-10-04,2024-10-02,365,BTC_Lagged_Return,-0.02627606131196598,0.06294461642600306,-0.4174473180380058,0.6766021859692279,-0.15006490812217557,0.09751278549824362,Negative,,False,0.003515588140040271,-0.01602332189642941,7
BTC,2023-10-04,2024-10-02,365,Lagged_Log_BTC_Volume,-0.0004813283203401004,0.0027613867890660397,-0.17430673683453668,0.8617232083029313,-0.005911957747040675,0.004949301106360474,Negative,,False,0.003515588140040271,-0.01602332189642941,7
BTC,2023-10-04,2024-10-02,365,Lagged_SP500_Return_Aligned,-0.04125430775158179,0.27061009861401514,-0.1524492543437002,0.8789187335062579,-0.5734445719023926,0.49093595639922905,Negative,,False,0.003515588140040271,-0.01602332189642941,7
BTC,2023-10-04,2024-10-02,365,Lagged_VIX_Change_Aligned,0.0005552299590904509,0.0011815991833380817,0.4698970403160708,0.6387154784046715,-0.0017685398659152889,0.002878999784096191,Positive,,False,0.003515588140040271,-0.01602332189642941,7
BTC,2023-10-04,2024-10-02,365,Lagged_Gold_Return_Aligned,0.0762574394256734,0.16094684598797537,0.4738051184387343,0.6359285087854708,-0.240265650138525,0.3927805289898718,Positive,,False,0.003515588140040271,-0.01602332189642941,7
BTC,2023-10-04,2024-10-02,365,Lagged_DXY_Return_Aligned,0.009361292273624144,0.5122310582235241,0.01827552649011596,0.9854292606702235,-0.9980082906740397,1.016730875221288,Positive,,False,0.003515588140040271,-0.01602332189642941,7
BTC,2023-10-04,2024-10-02,365,Lagged_US10Y_Change_Aligned,0.0023734916777782347,0.031645215882357206,0.07500317541210078,0.9402541954303729,-0.05986097734535559,0.06460796070091206,Positive,,False,0.003515588140040271,-0.01602332189642941,7
BTC,2023-10-11,2024-10-09,365,const,0.0235765295832321,0.0684742672049048,0.34431225839454205,0.7308141924397585,-0.11108710099801096,0.15824016016447517,Positive,,False,0.004149557377896906,-0.015376921889203032,7
BTC,2023-10-11,2024-10-09,365,BTC_Lagged_Return,-0.027273354953142776,0.06286299758130515,-0.43385387274713116,0.6646566196559424,-0.15090168759650519,0.09635497769021963,Negative,,False,0.004149557377896906,-0.015376921889203032,7
BTC,2023-10-11,2024-10-09,365,Lagged_Log_BTC_Volume,-0.0008952622131731666,0.0028527655445671333,-0.31382256942850517,0.7538390921706505,-0.006505599951858299,0.0047150755255119655,Negative,,False,0.004149557377896906,-0.015376921889203032,7
BTC,2023-10-11,2024-10-09,365,Lagged_SP500_Return_Aligned,-0.01936905416707624,0.267232321359425,-0.07248020774038422,0.9422603453974588,-0.5449164761676132,0.5061783678334607,Negative,,False,0.004149557377896906,-0.015376921889203032,7
BTC,2023-10-11,2024-10-09,365,Lagged_VIX_Change_Aligned,0.000631457727855968,0.001159905505482114,0.5444044578385745,0.5865030471156419,-0.001649648633340768,0.002912564089052704,Positive,,False,0.004149557377896906,-0.015376921889203032,7
BTC,2023-10-11,2024-10-09,365,Lagged_Gold_Return_Aligned,0.10273797092532846,0.16235833508507974,0.6327853194077856,0.5272789437773643,-0.21656099714185742,0.4220369389925144,Positive,,False,0.004149557377896906,-0.015376921889203032,7
BTC,2023-10-11,2024-10-09,365,Lagged_DXY_Return_Aligned,0.0412321963323915,0.5045319140612222,0.08172366342595366,0.9349122586569121,-0.9509960094587793,1.0334604021235623,Positive,,False,0.004149557377896906,-0.015376921889203032,7
BTC,2023-10-11,2024-10-09,365,Lagged_US10Y_Change_Aligned,0.004076638396650949,0.031830737556802886,0.12807238253201225,0.8981638051471725,-0.05852268334053393,0.06667596013383584,Positive,,False,0.004149557377896906,-0.015376921889203032,7
BTC,2023-10-18,2024-10-16,365,const,0.011287397035317094,0.06961135204329391,0.16214879763141274,0.8712804139912559,-0.12561246007111315,0.14818725414174733,Positive,,False,0.0032728199894174193,-0.01627085020686847,7
BTC,2023-10-18,2024-10-16,365,BTC_Lagged_Return,-0.032595598328082565,0.06133703838913036,-0.531417870574248,0.5954597283219741,-0.1532229320075253,0.08803173535136018,Negative,,False,0.0032728199894174193,-0.01627085020686847,7
BTC,2023-10-18,2024-10-16,365,Lagged_Log_BTC_Volume,-0.0003716939324855603,0.0028971680584961414,-0.12829560625437061,0.8979872833293392,-0.006069355040615764,0.005325967175644643,Negative,,False,0.0032728199894174193,-0.01627085020686847,7
BTC,2023-10-18,2024-10-16,365,Lagged_SP500_Return_Aligned,-0.034074368124474536,0.2719766156823625,-0.12528418312355755,0.9003690930633662,-0.5689520673831956,0.5008033311342466,Negative,,False,0.0032728199894174193,-0.01627085020686847,7
BTC,2023-10-18,2024-10-16,365,Lagged_VIX_Change_Aligned,0.00040121638519611787,0.0012537715321489962,0.32000757307706834,0.7491497919557695,-0.0020644898330735347,0.0028669226034657705,Positive,,False,0.0032728199894174193,-0.01627085020686847,7
BTC,2023-10-18,2024-10-16,365,Lagged_Gold_Return_Aligned,0.09770144978174741,0.1670956136937701,0.584703856803813,0.559116193489302,-0.2309139982210632,0.42631689778455806,Positive,,False,0.0032728199894174193,-0.01627085020686847,7
BTC,2023-10-18,2024-10-16,365,Lagged_DXY_Return_Aligned,0.0065491057919443985,0.5150745314813058,0.012714870162789427,0.9898623771696133,-1.0064125403932525,1.0195107519771414,Positive,,False,0.0032728199894174193,-0.01627085020686847,7
BTC,2023-10-18,2024-10-16,365,Lagged_US10Y_Change_Aligned,0.0035156072714226244,0.03258681627767811,0.10788434321001181,0.9141480427980031,-0.0605706424711924,0.06760185701403765,Positive,,False,0.0032728199894174193,-0.01627085020686847,7
BTC,2023-10-25,2024-10-23,365,const,-0.00637321451963057,0.07126533451350613,-0.08942937773515573,0.9287908258514189,-0.14652584516345407,0.13377941612419292,Negative,,False,0.005424539042351406,-0.014076940584269115,7
BTC,2023-10-25,2024-10-23,365,BTC_Lagged_Return,-0.05233999297394154,0.05864788011922966,-0.8924447544827819,0.3727557403109043,-0.1676787440863194,0.0629987581384363,Negative,,False,0.005424539042351406,-0.014076940584269115,7
BTC,2023-10-25,2024-10-23,365,Lagged_Log_BTC_Volume,0.00033701833951490915,0.002964306886619556,0.11369212176922715,0.9095457665148442,-0.0054926800830273495,0.006166716762057167,Positive,,False,0.005424539042351406,-0.014076940584269115,7
BTC,2023-10-25,2024-10-23,365,Lagged_SP500_Return_Aligned,0.12990972155695615,0.2580718864757455,0.5033857942878467,0.615003504525669,-0.3776225033557764,0.6374419464696887,Positive,,False,0.005424539042351406,-0.014076940584269115,7
BTC,2023-10-25,2024-10-23,365,Lagged_VIX_Change_Aligned,0.0008861349887659879,0.001107264151901074,0.8002923125837436,0.4240736819344017,-0.0012914452438382246,0.0030637152213702007,Positive,,False,0.005424539042351406,-0.014076940584269115,7
BTC,2023-10-25,2024-10-23,365,Lagged_Gold_Return_Aligned,0.09571046852439406,0.16572322723862742,0.5775320099612777,0.5639441736430478,-0.23020600145128406,0.4216269385000722,Positive,,False,0.005424539042351406,-0.014076940584269115,7
BTC,2023-10-25,2024-10-23,365,Lagged_DXY_Return_Aligned,0.120005025936371,0.5115574067353554,0.23458760318263427,0.8146633172007925,-0.886039732973793,1.126049784846535,Positive,,False,0.005424539042351406,-0.014076940584269115,7
BTC,2023-10-25,2024-10-23,365,Lagged_US10Y_Change_Aligned,0.006603607410456035,0.032760515955917745,0.2015721431048824,0.8403660293274887,-0.05782424553957335,0.07103146036048541,Positive,,False,0.005424539042351406,-0.014076940584269115,7
BTC,2023-11-01,2024-10-30,365,const,-0.0031184742052798413,0.07336773666423715,-0.04250470775119237,0.9661201211577463,-0.14740575452285662,0.14116880611229696,Negative,,False,0.00629103367662498,-0.013193455859127345,7
BTC,2023-11-01,2024-10-30,365,BTC_Lagged_Return,-0.05488975759909421,0.059729984872574596,-0.9189648669122163,0.35873442100733305,-0.1723566096857927,0.06257709448760426,Negative,,False,0.00629103367662498,-0.013193455859127345,7
BTC,2023-11-01,2024-10-30,365,Lagged_Log_BTC_Volume,0.00021022967281645244,0.0030476172309315264,0.06898165251290242,0.945042844631728,-0.00578330947249618,0.0062037688181290854,Positive,,False,0.00629103367662498,-0.013193455859127345,7
BTC,2023-11-01,2024-10-30,365,Lagged_SP500_Return_Aligned,0.09498018907953726,0.26362934010091443,0.36027928091455935,0.7188513499367268,-0.42348149754926795,0.6134418757083424,Positive,,False,0.00629103367662498,-0.013193455859127345,7
BTC,2023-11-01,2024-10-30,365,Lagged_VIX_Change_Aligned,0.0009216441330811406,0.0010701696259869235,0.8612131298635851,0.3896987198694715,-0.0011829848473491505,0.0030262731135114315,Positive,,False,0.00629103367662498,-0.013193455859127345,7
BTC,2023-11-01,2024-10-30,365,Lagged_Gold_Return_Aligned,0.09796627729607066,0.16543517336493785,0.5921732078097095,0.5541094575308648,-0.22738369694307115,0.42331625153521246,Positive,,False,0.00629103367662498,-0.013193455859127345,7
BTC,2023-11-01,2024-10-30,365,Lagged_DXY_Return_Aligned,0.06829857640778281,0.5209058036360932,0.13111502296775418,0.8957581720688294,-0.9561310315581679,1.0927281843737335,Positive,,False,0.00629103367662498,-0.013193455859127345,7
BTC,2023-11-01,2024-10-30,365,Lagged_US10Y_Change_Aligned,0.012389871190293326,0.03368456696620011,0.36782040875649713,0.7132251253445387,-0.05385524931098303,0.07863499169156968,Positive,,False,0.00629103367662498,-0.013193455859127345,7
BTC,2023-11-08,2024-11-06,365,const,-0.029032165709458338,0.07790367025119796,-0.37266749584255815,0.709617079325102,-0.18223995456008285,0.12417562314116616,Negative,,False,0.004699016587001781,-0.014816688970115788,7
BTC,2023-11-08,2024-11-06,365,BTC_Lagged_Return,-0.049722681180333184,0.05997127119000966,-0.8291083412721832,0.4075971060400953,-0.16766405446808597,0.0682186921074196,Negative,,False,0.004699016587001781,-0.014816688970115788,7
BTC,2023-11-08,2024-11-06,365,Lagged_Log_BTC_Volume,0.0012859491398577946,0.0032332050085098433,0.39773201404586395,0.6910654522153753,-0.005072572719989244,0.007644470999704832,Positive,,False,0.004699016587001781,-0.014816688970115788,7
BTC,2023-11-08,2024-11-06,365,Lagged_SP500_Return_Aligned,0.16708235322642156,0.2663133219739475,0.6273901432642811,0.5308045844766652,-0.35665773590584254,0.6908224423586857,Positive,,False,0.004699016587001781,-0.014816688970115788,7
BTC,2023-11-08,2024-11-06,365,Lagged_VIX_Change_Aligned,0.0008852408164197433,0.0011108220643391577,0.7969240482690487,0.4260248151051446,-0.0012993365178076061,0.0030698181506470927,Positive,,False,0.004699016587001781,-0.014816688970115788,7
BTC,2023-11-08,2024-11-06,365,Lagged_Gold_Return_Aligned,0.06886963494698352,0.1694789816148182,0.4063609203382302,0.6847209109357661,-0.2644330187808446,0.4021722886748116,Positive,,False,0.004699016587001781,-0.014816688970115788,7
BTC,2023-11-08,2024-11-06,365,Lagged_DXY_Return_Aligned,0.025792979255102322,0.5676609244786873,0.04543729917430791,0.9637841562171462,-1.0905867083237848,1.1421726668339895,Positive,,False,0.004699016587001781,-0.014816688970115788,7
BTC,2023-11-08,2024-11-06,365,Lagged_US10Y_Change_Aligned,0.003746790409249176,0.03443816171858234,0.10879763094983845,0.9134241277157168,-0.06398037304750835,0.0714739538660067,Positive,,False,0.004699016587001781,-0.014816688970115788,7
BTC,2023-11-15,2024-11-13,365,const,-0.05837047185505333,0.07945002816749135,-0.7346815753419309,0.46301574341790147,-0.21461937643697837,0.0978784327268717,Negative,,False,0.005695048241829093,-0.013801127282840886,7
BTC,2023-11-15,2024-11-13,365,BTC_Lagged_Return,-0.03802865613455151,0.05877406647937998,-0.6470312233354367,0.5180275365790407,-0.15361556928036632,0.07755825701126329,Negative,,False,0.005695048241829093,-0.013801127282840886,7
BTC,2023-11-15,2024-11-13,365,Lagged_Log_BTC_Volume,0.002518082803199687,0.00329861363961768,0.7633760962352477,0.4457432967170931,-0.003969073711618871,0.009005239318018245,Positive,,False,0.005695048241829093,-0.013801127282840886,7
BTC,2023-11-15,2024-11-13,365,Lagged_SP500_Return_Aligned,0.24804997633253262,0.2656689429416137,0.9336807441095845,0.35109966028497525,-0.2744228568873048,0.77052280955237,Positive,,False,0.005695048241829093,-0.013801127282840886,7
BTC,2023-11-15,2024-11-13,365,Lagged_VIX_Change_Aligned,0.0010827393266043283,0.001096736621374615,0.9872373234398402,0.32419492836551994,-0.0010741371359616375,0.003239615789170294,Positive,,False,0.005695048241829093,-0.013801127282840886,7
BTC,2023-11-15,2024-11-13,365,Lagged_Gold_Return_Aligned,0.043071655008077636,0.18045280379998477,0.2386865379815244,0.8114856095778161,-0.31181245986026,0.3979557698764153,Positive,,False,0.005695048241829093,-0.013801127282840886,7
BTC,2023-11-15,2024-11-13,365,Lagged_DXY_Return_Aligned,0.18382828662504308,0.5546023180437781,0.3314596435035679,0.7404918060397819,-0.9068699380534204,1.2745265113035067,Positive,,False,0.005695048241829093,-0.013801127282840886,7
BTC,2023-11-15,2024-11-13,365,Lagged_US10Y_Change_Aligned,-0.003119756034097275,0.03607764846082491,-0.08647337526681866,0.9311385991108624,-0.07407118527729295,0.06783167320909841,Negative,,False,0.005695048241829093,-0.013801127282840886,7
BTC,2023-11-22,2024-11-20,365,const,-0.07334495882965635,0.07444409734115429,-0.985235383989399,0.3251757100603094,-0.21974904364161058,0.0730591259822979,Negative,,False,0.007060569002210637,-0.012408831605589032,7
BTC,2023-11-22,2024-11-20,365,BTC_Lagged_Return,-0.01927843416090192,0.055690183662378274,-0.34617293197985166,0.729416680291057,-0.12880048712819386,0.09024361880639001,Negative,,False,0.007060569002210637,-0.012408831605589032,7
BTC,2023-11-22,2024-11-20,365,Lagged_Log_BTC_Volume,0.0031383172110605716,0.0030842217155532562,1.0175394314988835,0.30958596591833515,-0.0029272094559288806,0.009203843878050025,Positive,,False,0.007060569002210637,-0.012408831605589032,7
BTC,2023-11-22,2024-11-20,365,Lagged_SP500_Return_Aligned,0.20040416475217754,0.2525052971917107,0.7936632101623745,0.4279187208597404,-0.29618063197268424,0.6969889614770393,Positive,,False,0.007060569002210637,-0.012408831605589032,7
